,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
12665,MAIA LLACER,w,ESP,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,105.0,4.9,6.166,,11.066
12666,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",BB,12.0,4.5,7.8,,12.3
12667,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",BB,14.0,4.5,6.666,,11.166
12668,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,final,"chengdu, china",FX,8.0,4.6,7.133,0.1,11.633
12669,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,8.0,4.7,7.833,,12.533
12670,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",FX,5.0,4.7,7.833,,12.533
12671,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,final,"chengdu, china",UB,5.0,5.4,7.466,,12.866
12672,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",UB,10.0,5.4,7.4,,12.8
12673,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",UB,5.0,5.4,7.5,,12.9
12674,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",VT,7.0,4.2,8.766,,12.966
12675,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,9.0,4.2,8.866,,13.066
12676,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,11.0,4.2,8.866,,13.066
12677,MAIA LLACER,w,ESP,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT2,11.0,3.4,8.566,,11.966
12678,MAIA LLACER,w,ESP,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,26.0,5.4,7.533,,12.933
12679,MAIA LLACER,w,ESP,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,60.0,4.2,8.6,,12.8
12680,MAIA LLACER,w,ESP,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,27.0,4.6,5.533,0.0,10.133
12681,MAIA LLACER,w,ESP,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",UB,7.0,5.4,7.0,0.0,12.4
12682,MAISIE LLOYD JONES,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,64.0,3.5,4.6,0.0,8.1
12683,MAISIE LLOYD JONES,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,45.0,4.0,6.95,0.0,10.95
12684,MAISIE LLOYD JONES,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,26.0,2.7,8.35,0.0,11.05
12685,MAISIE LLOYD JONES,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,31.0,3.6,9.05,0.0,12.65
12686,CAITLIN LOCHHEAD,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,33.0,4.4,6.4,0.0,10.8
12687,CAITLIN LOCHHEAD,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,31.0,4.5,7.15,0.0,11.65
12688,CAITLIN LOCHHEAD,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,58.0,3.0,5.85,0.0,8.85
12689,CAITLIN LOCHHEAD,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,41.0,3.4,8.7,0.0,12.1
12690,ANNA LOCMELE,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,114.0,4.4,4.6,,9.0
12691,ANNA LOCMELE,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,114.0,3.4,6.166,0.1,9.466
12692,ANNA LOCMELE,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,118.0,1.8,4.2,,6.0
12693,ANNA LOCMELE,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,91.0,3.4,8.433,,11.833
12704,SARA LOIKAS,w,FIN,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,18.0,4.6,7.033,0.0,11.633
12705,SARA LOIKAS,w,FIN,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,22.0,3.9,5.733,0.0,9.633
12706,SARA LOIKAS,w,FIN,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",UB,19.0,5.0,4.966,0.0,9.966
12707,SARA LOIKAS,w,FIN,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",VT1,14.0,3.4,8.566,0.0,11.966
12708,SARA LOIKAS,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",BB,17.0,4.6,7.166,,11.766
12709,SARA LOIKAS,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,33.0,3.9,7.3,,11.2
12710,SARA LOIKAS,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",UB,36.0,4.6,5.633,,10.233
12711,SARA LOIKAS,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,36.0,3.4,8.533,,11.933
12828,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",BB,26.0,4.3,6.966,,11.266
12829,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",BB,12.0,4.3,7.066,,11.366
12830,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",FX,28.0,4.2,7.166,,11.366
12831,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",FX,15.0,4.2,6.866,0.3,10.766
12832,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",UB,30.0,2.7,6.333,,9.033
12833,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",UB,13.0,2.8,7.233,,10.033
12834,KURSTEN ROGUE LOPEZ,w,PHI,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",VT,14.0,3.4,8.766,,12.166
12835,LOUISE LOPEZ,w,MEX,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,27.0,4.5,5.8,,10.3
12836,LOUISE LOPEZ,w,MEX,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,21.0,4.2,7.2,,11.4
12852,WIKTORIA LOPUSZANSKA,w,POL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",UB,16.0,4.1,7.8,,11.9
12853,WIKTORIA LOPUSZANSKA,w,POL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT1,16.0,3.8,8.7,,12.5
12854,WIKTORIA LOPUSZANSKA,w,POL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT2,16.0,3.6,8.6,0.3,11.9
12855,WIKTORIA LOPUSZANSKA,w,POL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",VT1,2.0,3.8,9.033,,12.833
12856,WIKTORIA LOPUSZANSKA,w,POL,2022-02-24,2022 cottbus world cup,final,"cottbus, germany",VT1,4.0,3.8,8.9,,12.7
12857,WIKTORIA LOPUSZANSKA,w,POL,2022-02-24,2022 cottbus world cup,final,"cottbus, germany",VT2,4.0,4.2,8.866,,13.066
12858,WIKTORIA LOPUSZANSKA,w,POL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",VT2,2.0,4.2,8.866,,13.066
12859,WIKTORIA LOPUSZANSKA,w,POL,,2022 koper world challenge cup,qual,"koper, slovenia",UB,14.0,4.1,7.15,,11.25
12860,WIKTORIA LOPUSZANSKA,w,POL,,2022 koper world challenge cup,final,"koper, slovenia",VT1,8.0,3.8,8.55,,12.35
12861,WIKTORIA LOPUSZANSKA,w,POL,,2022 koper world challenge cup,qual,"koper, slovenia",VT1,8.0,3.8,8.8,,12.6
12862,WIKTORIA LOPUSZANSKA,w,POL,,2022 koper world challenge cup,final,"koper, slovenia",VT2,8.0,3.6,8.8,,12.4
12863,WIKTORIA LOPUSZANSKA,w,POL,,2022 koper world challenge cup,qual,"koper, slovenia",VT2,8.0,3.6,8.85,,12.45
12864,NOEMIE LOUON,w,BEL,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,13.0,4.8,8.133,,12.933
12865,NOEMIE LOUON,w,BEL,2022-08-11,2022 senior european championships,teamfinal,"munich, germany",BB,10.0,4.8,8.033,,12.833
12866,NOEMIE LOUON,w,BEL,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,24.0,4.9,8.033,,12.933
12867,NOEMIE LOUON,w,BEL,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,57.0,4.2,8.5,,12.7
12868,NOEMIE LOUON,w,BEL,,2022 paris world challenge cup,qual,"paris, france",BB,16.0,4.9,6.85,,11.75
12869,NOEMIE LOUON,w,BEL,,2022 paris world challenge cup,qual,"paris, france",FX,25.0,4.4,6.45,,10.85
12870,CASSANDRA LOUSTALOT,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,32.0,5.4,7.133,,12.533
12871,CASSANDRA LOUSTALOT,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,51.0,4.8,7.833,,12.633
12872,CASSANDRA LOUSTALOT,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,102.0,3.8,8.666,,12.466
12873,CASSANDRA LOUSTALOT,w,MEX,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,60.0,5.1,7.2,,12.3
12874,CASSANDRA LOUSTALOT,w,MEX,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,32.0,5.1,7.766,,12.866
12875,CASSANDRA LOUSTALOT,w,MEX,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,77.0,4.0,9.066,,13.066
12876,CASSANDRA LOUSTALOT,w,MEX,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",BB,,5.0,7.4,0.1,12.3
12877,CASSANDRA LOUSTALOT,w,MEX,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,5.1,8.033,,13.133
12878,CASSANDRA LOUSTALOT,w,MEX,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",FX,,5.0,7.833,,12.833
12879,CASSANDRA LOUSTALOT,w,MEX,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,4.9,8.1,,13.0
12880,CASSANDRA LOUSTALOT,w,MEX,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,4.0,8.4,,12.4
12881,CASSANDRA LOUSTALOT,w,MEX,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",BB,15.0,5.1,6.05,,11.15
12882,CASSANDRA LOUSTALOT,w,MEX,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,4.0,5.0,8.0,0.1,12.9
12883,CASSANDRA LOUSTALOT,w,MEX,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,18.0,4.0,8.65,,12.65
12884,CASSANDRA LOUSTALOT,w,MEX,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",BB,5.0,5.4,7.9,,13.3
12885,CASSANDRA LOUSTALOT,w,MEX,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",BB,10.0,5.4,7.266,,12.666
12886,CASSANDRA LOUSTALOT,w,MEX,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",FX,38.0,5.1,5.9,0.1,10.9
12887,CASSANDRA LOUSTALOT,w,MEX,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,28.0,4.0,8.533,,12.533
12888,EVEYLYNN LOWE,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",BB,19.0,5.2,7.25,,12.45
12889,EVEYLYNN LOWE,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,14.0,5.3,7.25,,12.55
12890,EVEYLYNN LOWE,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",UB,19.0,5.0,7.75,,12.75
12891,EVEYLYNN LOWE,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,,4.6,9.0,,13.6
12892,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",BB,,5.4,6.95,,12.35
12893,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",BB,,5.3,7.5,,12.8
12894,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",FX,,5.4,7.4,0.1,12.7
12895,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",FX,,5.4,7.65,,13.05
12896,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",UB,,5.0,7.9,,12.9
12897,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",UB,,5.0,8.15,,13.15
12898,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",VT,,4.6,9.15,,13.75
12899,EVEYLYNN LOWE,w,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",VT,,4.6,9.2,,13.8
12900,EVEYLYNN LOWE,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",BB,13.0,5.3,6.65,,11.95
12901,EVEYLYNN LOWE,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",FX,9.0,5.4,7.6,0.1,12.9
12902,EVEYLYNN LOWE,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",UB,25.0,4.8,6.6,,11.4
12903,EVEYLYNN LOWE,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",VT,,4.2,8.9,,13.1
12909,MALVA LUNDQVIST WINGREN,w,SWE,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,105.0,4.1,7.733,,11.833
12910,MALVA LUNDQVIST WINGREN,w,SWE,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,109.0,3.8,8.533,,12.333
12911,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,final,"chengdu, china",BB,2.0,5.9,8.066,,13.966
12912,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",BB,3.0,5.7,8.0,,13.7
12913,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",BB,2.0,5.9,8.133,,14.033
12914,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,7.0,5.0,7.666,,12.666
12915,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",FX,4.0,5.0,7.866,,12.866
12916,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,final,"chengdu, china",UB,3.0,6.0,7.0,,13.0
12917,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",UB,2.0,6.1,8.1,,14.2
12918,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",UB,1.0,6.1,7.833,,13.933
12919,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,aafinal,"chengdu, china",VT,8.0,4.2,8.733,,12.933
12920,HUAN LUO,w,CHN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,5.0,4.2,9.0,,13.2
12921,RUI LUO,w,CHN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,109.0,5.5,5.366,0.1,10.766
12922,RUI LUO,w,CHN,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",BB,,5.5,7.0,0.1,12.4
12923,RUI LUO,w,CHN,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",UB,6.0,6.1,7.7,,13.8
12924,RUI LUO,w,CHN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,1.0,6.4,8.5,,14.9
12925,RUI LUO,w,CHN,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",UB,,6.4,8.0,,14.4
12967,SAMANTHA ANN MACASU,w,PHI,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",UB,21.0,3.7,6.966,,10.666
13025,SIRA MACIAS,w,ARG,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,96.0,4.5,7.533,,12.033
13026,SIRA MACIAS,w,ARG,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,58.0,5.0,7.733,,12.733
13027,SIRA MACIAS,w,ARG,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,80.0,4.2,8.566,,12.766
13028,SIRA MACIAS,w,ARG,,2022 paris world challenge cup,qual,"paris, france",FX,16.0,4.5,7.3,,11.8
13029,SIRA MACIAS,w,ARG,,2022 paris world challenge cup,qual,"paris, france",UB,23.0,4.9,6.25,,11.15
13030,SIRA MACIAS,w,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",UB,,4.9,6.8,,11.7
13031,SIRA MACIAS,w,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,5.0,8.033,,13.033
13032,SIRA MACIAS,w,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",VT,,4.2,8.767,,12.967
13033,SIRA MACIAS,w,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,4.2,8.0,1.3,10.9
13034,JASMIN MADER,w,AUT,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,88.0,4.6,6.633,,11.233
13035,JASMIN MADER,w,AUT,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,36.0,4.7,8.2,,12.9
13036,JASMIN MADER,w,AUT,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,72.0,4.6,7.733,,12.333
13037,JASMIN MADER,w,AUT,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,75.0,4.2,8.6,,12.8
13038,JASMIN MADER,w,AUT,,2022 paris world challenge cup,qual,"paris, france",BB,36.0,4.7,5.85,0.1,10.45
13039,JASMIN MADER,w,AUT,,2022 paris world challenge cup,qual,"paris, france",FX,9.0,4.7,7.75,,12.45
13040,JASMIN MADER,w,AUT,,2022 paris world challenge cup,qual,"paris, france",UB,22.0,4.6,6.55,,11.15
13041,JASMIN MADER,w,AUT,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,47.0,4.4,7.466,,11.866
13042,JASMIN MADER,w,AUT,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,36.0,4.7,8.033,0.3,12.433
13043,JASMIN MADER,w,AUT,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,48.0,4.5,7.566,,12.066
13044,JASMIN MADER,w,AUT,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,71.0,4.2,8.233,0.1,12.333
13045,JASMIN MADER,w,AUT,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,14.0,4.5,7.4,,11.9
13046,JASMIN MADER,w,AUT,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",UB,7.0,4.9,7.05,,11.95
13047,JASMIN MADER,w,AUT,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,7.0,4.5,8.1,,12.6
13048,JASMIN MADER,w,AUT,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",UB,13.0,4.5,7.6,,12.1
13049,JULIE MADSO,w,NOR,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,60.0,5.1,6.466,,11.566
13050,JULIE MADSO,w,NOR,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,93.0,4.6,6.533,,11.133
13051,JULIE MADSO,w,NOR,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,83.0,4.3,6.5,,10.8
13052,JULIE MADSO,w,NOR,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,34.0,4.2,8.733,,12.933
13053,JULIE MADSO,w,NOR,,2022 osijek world challenge cup,qual,"osijek, croatia",BB,3.0,4.9,7.733,,12.633
13054,JULIE MADSO,w,NOR,,2022 osijek world challenge cup,final,"osijek, croatia",BB,4.0,4.9,7.266,,12.166
13055,JULIE MADSO,w,NOR,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,18.0,4.6,7.2,0.4,11.4
13056,JULIE MADSO,w,NOR,,2022 osijek world challenge cup,qual,"osijek, croatia",UB,11.0,4.3,7.633,,11.933
13057,JULIE MADSO,w,NOR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,8.0,4.5,7.85,,12.35
13058,JULIE MADSO,w,NOR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",BB,5.0,4.1,7.75,,11.85
13059,JULIE MADSO,w,NOR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,11.0,4.6,7.85,,12.45
13060,JULIE MADSO,w,NOR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,12.0,4.6,7.45,,12.05
13072,SANI MAEKELAE,w,FIN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,122.0,4.3,6.066,,10.366
13073,SANI MAEKELAE,w,FIN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,111.0,4.1,7.633,,11.733
13074,SANI MAEKELAE,w,FIN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,104.0,4.6,6.5,,11.1
13075,SANI MAEKELAE,w,FIN,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,120.0,3.8,8.466,0.1,12.166
13076,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,69.0,4.6,6.7,,11.3
13077,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,43.0,4.6,7.633,,12.233
13078,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,26.0,5.2,7.666,,12.866
13079,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,21.0,4.6,8.666,,13.266
13080,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,15.0,4.6,8.666,,13.266
13081,SANI MAEKELAE,w,FIN,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,15.0,3.8,8.633,,12.433
13082,SANI MAEKELAE,w,FIN,2023-03-01,2023 doha world cup,qual,"doha, qatar",BB,28.0,4.3,6.866,0.1,11.066
13083,SANI MAEKELAE,w,FIN,2023-03-01,2023 doha world cup,qual,"doha, qatar",UB,19.0,4.6,5.333,,9.933
13084,SANI MAEKELAE,w,FIN,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT1,11.0,4.6,8.033,0.1,12.533
13085,SANI MAEKELAE,w,FIN,2023-03-01,2023 doha world cup,qual,"doha, qatar",VT2,11.0,3.8,8.8,,12.6
13086,OLIVIA REAGAN MAFES KELLY,w,BAR,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,4.8,7.467,,12.267
13087,OLIVIA REAGAN MAFES KELLY,w,BAR,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,5.0,7.467,,12.467
13088,OLIVIA REAGAN MAFES KELLY,w,BAR,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,4.3,7.567,,11.867
13089,OLIVIA REAGAN MAFES KELLY,w,BAR,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,4.2,8.667,,12.867
13102,MARTINA MAGGIO,w,ITA,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",BB,7.0,5.4,7.633,,13.033
13103,MARTINA MAGGIO,w,ITA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,19.0,5.6,7.3,,12.9
